customer_id,campaign_type,touch_count,clicks,conversions
CUST_3353,Email,5,0,1
CUST_3354,SMS,4,1,0
CUST_3354,Push Notification,3,2,1
CUST_3355,SMS,1,1,1
CUST_3355,SMS,3,3,0
CUST_3355,Push Notification,1,2,0
CUST_3355,SMS,1,3,0
CUST_3356,Push Notification,4,0,0
CUST_3356,Email,1,3,1
CUST_3357,Promotion banner,5,3,0
CUST_3357,Promotion banner,3,0,0
CUST_3357,SMS,1,3,1
CUST_3357,Push Notification,2,3,0
CUST_3358,SMS,4,1,1
CUST_3359,Push Notification,2,2,0
CUST_3360,Push Notification,3,2,1
CUST_3360,Push Notification,5,3,0
CUST_3360,Promotion banner,2,0,1
CUST_3361,Promotion banner,5,0,0
CUST_3361,Email,5,1,1
CUST_3361,Email,2,3,1
CUST_3361,Email,4,1,1
CUST_3362,Promotion banner,3,1,0
CUST_3363,Promotion banner,1,1,0
CUST_3363,SMS,2,2,1
CUST_3363,SMS,3,1,0
CUST_3364,Promotion banner,2,2,0
CUST_3364,Email,5,2,0
CUST_3365,Push Notification,1,3,1
CUST_3365,Email,4,3,0
CUST_3365,SMS,3,2,0
CUST_3366,Email,3,2,1
CUST_3366,SMS,5,2,1
CUST_3366,Email,3,3,1
CUST_3367,Promotion banner,1,2,1
CUST_3367,Promotion banner,2,3,0
CUST_3368,SMS,3,3,1
CUST_3369,Email,3,1,0
CUST_3369,SMS,3,2,0
CUST_3369,Email,5,0,1
CUST_3369,Push Notification,4,1,1
CUST_3370,Promotion banner,2,1,1
CUST_3371,Promotion banner,5,0,0
CUST_3372,Push Notification,2,0,0
CUST_3372,SMS,4,1,1
CUST_3372,SMS,1,3,0
CUST_3373,SMS,1,2,1
CUST_3373,Push Notification,4,2,0
CUST_3373,Email,5,2,1
CUST_3374,Email,3,3,1
CUST_3375,Push Notification,4,1,0
CUST_3376,Push Notification,1,0,0
CUST_3376,SMS,3,0,0
CUST_3376,Promotion banner,2,0,0
CUST_3377,Promotion banner,4,2,0
CUST_3377,Promotion banner,1,2,0
CUST_3377,Email,2,3,0
CUST_3377,Promotion banner,4,1,0
CUST_3378,Promotion banner,5,0,1
CUST_3378,Email,5,2,0
CUST_3378,Email,1,1,0
CUST_3378,Push Notification,5,2,1
CUST_3379,Email,1,3,1
CUST_3379,Push Notification,2,1,1
CUST_3379,SMS,5,2,1
CUST_3380,Promotion banner,2,0,1
CUST_3380,Push Notification,5,2,1
CUST_3380,Promotion banner,1,0,0
CUST_3381,Push Notification,5,0,0
CUST_3381,Email,1,1,0
CUST_3381,Email,1,0,1
CUST_3381,Email,1,2,0
CUST_3382,Push Notification,4,1,1
CUST_3382,Promotion banner,2,2,0
CUST_3383,Email,5,2,0
CUST_3383,Promotion banner,2,2,0
CUST_3383,SMS,3,3,0
CUST_3383,SMS,4,0,1
CUST_3384,SMS,5,3,0
CUST_3384,Promotion banner,2,1,1
CUST_3385,Email,4,2,1
CUST_3385,Push Notification,1,2,1
CUST_3385,Email,2,0,1
CUST_3385,Promotion banner,2,1,0
CUST_3386,Promotion banner,2,3,1
CUST_3387,Email,2,2,1
CUST_3387,Promotion banner,2,3,0
CUST_3387,SMS,1,2,0
CUST_3388,Push Notification,4,2,1
CUST_3388,Push Notification,1,3,0
CUST_3389,Email,1,0,1
CUST_3390,SMS,1,1,0
CUST_3390,Push Notification,3,0,0
CUST_3390,Push Notification,3,3,0
CUST_3391,Promotion banner,2,2,1
CUST_3391,SMS,5,3,0
CUST_3391,Promotion banner,5,2,0
CUST_3392,Push Notification,4,0,0
CUST_3393,Push Notification,5,2,1
CUST_3393,Push Notification,3,1,1
CUST_3394,Email,4,2,0
CUST_3394,Push Notification,4,2,0
CUST_3394,Email,4,0,0
CUST_3395,SMS,2,0,0
CUST_3395,Promotion banner,4,0,1
CUST_3396,Push Notification,1,3,0
CUST_3397,Promotion banner,3,3,1
CUST_3397,SMS,4,2,0
CUST_3397,Email,4,1,1
CUST_3398,Email,1,2,1
CUST_3398,Email,3,3,0
CUST_3398,Email,1,1,0
CUST_3398,Promotion banner,3,3,0
CUST_3399,Push Notification,1,3,1
CUST_3399,Push Notification,3,2,1
CUST_3399,Promotion banner,4,0,0
CUST_3399,Promotion banner,3,3,1
CUST_3400,Email,1,1,0
CUST_3400,SMS,3,3,0
CUST_3400,Promotion banner,1,3,1
CUST_3401,SMS,5,3,0
CUST_3402,Email,2,2,0
CUST_3403,Promotion banner,2,2,1
CUST_3403,SMS,2,0,0
CUST_3403,SMS,1,3,0
CUST_3404,Push Notification,1,0,0
CUST_3404,Email,3,1,1
CUST_3404,Promotion banner,3,3,1
CUST_3405,SMS,1,1,1
CUST_3405,Push Notification,3,2,1
CUST_3406,Email,4,2,1
CUST_3406,SMS,5,2,0
CUST_3407,SMS,4,0,1
CUST_3407,Push Notification,5,0,0
CUST_3407,Push Notification,2,0,0
CUST_3408,Push Notification,2,1,0
CUST_3409,Push Notification,1,2,0
CUST_3409,SMS,3,3,1
CUST_3409,Push Notification,4,1,1
CUST_3409,SMS,3,2,1
CUST_3410,Push Notification,2,1,1
CUST_3411,SMS,3,3,0
CUST_3412,SMS,3,3,1
CUST_3412,Email,5,2,0
CUST_3413,Promotion banner,4,2,1
CUST_3414,Email,1,2,1
CUST_3415,SMS,3,1,0
CUST_3415,Email,2,2,1
CUST_3416,Push Notification,1,0,1
CUST_3416,SMS,5,2,0
CUST_3417,SMS,2,3,1
CUST_3417,Promotion banner,5,1,0
CUST_3417,Promotion banner,3,3,0
CUST_3417,Promotion banner,1,2,0
CUST_3418,Push Notification,5,3,1
CUST_3419,Email,5,1,1
CUST_3420,Email,3,2,0
CUST_3420,Promotion banner,3,3,0
CUST_3420,Promotion banner,4,0,0
CUST_3421,Promotion banner,1,1,0
CUST_3421,Promotion banner,4,3,1
CUST_3421,Push Notification,3,2,0
CUST_3421,Email,2,3,1
CUST_3422,Push Notification,3,3,0
CUST_3422,Push Notification,5,3,0
CUST_3423,Push Notification,1,2,1
CUST_3424,SMS,1,0,1
CUST_3424,Email,3,1,0
CUST_3425,Email,5,2,1
CUST_3425,SMS,2,3,0
CUST_3425,SMS,3,2,1
CUST_3426,Push Notification,1,0,0
CUST_3426,Push Notification,1,3,0
CUST_3426,Email,2,1,1
CUST_3427,SMS,3,1,0
CUST_3427,Promotion banner,5,1,1
CUST_3427,Email,2,1,1
CUST_3427,Email,4,3,1
CUST_3428,Push Notification,5,3,1
CUST_3429,Push Notification,1,0,0
CUST_3429,Promotion banner,5,0,0
CUST_3429,SMS,1,0,0
CUST_3429,Push Notification,1,2,0
CUST_3430,Email,3,0,0
CUST_3430,Push Notification,3,0,1
CUST_3430,Push Notification,1,3,1
CUST_3430,Email,2,3,1
CUST_3431,Promotion banner,5,1,1
CUST_3431,Push Notification,5,1,0
CUST_3432,Email,2,3,0
CUST_3432,Promotion banner,3,1,0
CUST_3432,Push Notification,3,0,0
CUST_3433,Push Notification,1,0,0
CUST_3433,SMS,4,0,0
CUST_3433,Email,1,1,1
CUST_3434,SMS,1,0,1
CUST_3434,Promotion banner,3,1,1
CUST_3434,Push Notification,3,3,0
CUST_3434,Push Notification,1,2,0
CUST_3435,SMS,5,3,0
CUST_3435,Promotion banner,3,0,1
CUST_3435,SMS,1,3,1
CUST_3435,Promotion banner,4,2,1
CUST_3436,Push Notification,3,0,0
CUST_3436,Push Notification,2,2,1
CUST_3436,SMS,2,3,1
CUST_3436,SMS,4,0,1
CUST_3437,Promotion banner,4,1,0
CUST_3437,Promotion banner,1,1,0
CUST_3437,SMS,2,0,1
CUST_3437,SMS,2,3,1
CUST_3438,Push Notification,3,1,0
CUST_3438,Push Notification,5,0,1
CUST_3438,SMS,3,1,1
CUST_3438,Email,5,0,0
CUST_3439,SMS,4,0,1
CUST_3440,SMS,4,1,0
CUST_3441,Promotion banner,4,2,0
CUST_3441,Push Notification,4,0,1
CUST_3442,Push Notification,5,3,0
CUST_3443,SMS,3,3,1
CUST_3443,Push Notification,2,2,1
CUST_3443,Push Notification,3,0,0
CUST_3444,Push Notification,4,0,0
CUST_3445,Email,2,1,0
CUST_3445,Push Notification,1,2,0
CUST_3446,Promotion banner,1,3,1
CUST_3446,SMS,3,0,1
CUST_3446,Promotion banner,2,3,0
CUST_3447,Push Notification,5,3,0
CUST_3447,SMS,5,1,1
CUST_3447,SMS,2,0,1
CUST_3448,SMS,3,0,1
CUST_3449,SMS,2,2,0
CUST_3449,Email,4,2,1
CUST_3450,Promotion banner,3,1,1
CUST_3450,SMS,1,3,0
CUST_3450,Promotion banner,1,2,0
CUST_3450,Promotion banner,1,0,0
CUST_3451,Promotion banner,3,2,1
CUST_3451,Email,3,2,1
CUST_3451,Promotion banner,3,3,1
CUST_3451,Email,2,1,1
CUST_3452,Email,2,1,1
CUST_3452,Email,5,1,0
CUST_3453,Email,1,1,0
CUST_3453,Promotion banner,3,1,0
CUST_3454,SMS,1,2,0
CUST_3455,Promotion banner,2,0,1
CUST_3455,Email,3,2,1
CUST_3455,Promotion banner,5,3,1
CUST_3456,Push Notification,1,0,0
CUST_3456,Email,3,0,1
CUST_3456,Promotion banner,2,3,1
CUST_3456,SMS,2,1,0
CUST_3457,Push Notification,3,0,0
CUST_3457,Push Notification,4,1,0
CUST_3457,Promotion banner,4,3,0
CUST_3457,Promotion banner,3,3,0
CUST_3458,Email,4,0,1
CUST_3459,Push Notification,5,2,1
CUST_3459,Promotion banner,1,1,0
CUST_3460,Push Notification,4,3,0
CUST_3460,SMS,3,3,0
CUST_3461,Promotion banner,1,0,0
CUST_3461,SMS,5,3,0
CUST_3461,Promotion banner,3,2,0
CUST_3461,Promotion banner,1,2,1
CUST_3462,Email,1,3,1
CUST_3463,SMS,3,3,0
CUST_3463,Push Notification,3,1,0
CUST_3464,Promotion banner,4,0,0
CUST_3464,Email,2,1,0
CUST_3465,Push Notification,4,0,0
CUST_3465,Promotion banner,4,3,0
CUST_3465,Promotion banner,1,1,0
CUST_3465,Email,1,0,0
CUST_3466,Promotion banner,1,1,0
CUST_3467,Push Notification,2,3,0
CUST_3467,Push Notification,1,0,0
CUST_3468,Promotion banner,3,3,0
CUST_3468,SMS,3,2,1
CUST_3469,Promotion banner,1,3,1
CUST_3470,Promotion banner,4,0,0
CUST_3470,Push Notification,1,2,1
CUST_3470,Promotion banner,2,0,1
CUST_3471,Email,5,2,0
CUST_3471,Push Notification,4,2,1
CUST_3471,SMS,2,1,1
CUST_3471,Promotion banner,1,3,0
CUST_3472,Push Notification,1,2,0
CUST_3472,SMS,3,3,1
CUST_3472,Email,4,3,1
CUST_3472,Email,2,0,0
CUST_3473,Promotion banner,3,0,0
CUST_3473,Email,2,3,1
CUST_3473,Email,3,0,0
CUST_3474,Promotion banner,2,2,1
CUST_3475,SMS,3,3,1
CUST_3475,SMS,4,0,1
CUST_3475,SMS,2,3,0
CUST_3475,Promotion banner,5,0,0
CUST_3476,Push Notification,3,1,1
CUST_3476,Push Notification,1,3,1
CUST_3476,Promotion banner,2,2,0
CUST_3477,Push Notification,1,2,1
CUST_3477,Email,1,3,0
CUST_3477,SMS,2,0,0
CUST_3478,Push Notification,2,3,0
CUST_3478,Email,2,1,0
CUST_3479,Promotion banner,4,0,0
CUST_3479,SMS,4,0,0
CUST_3479,Push Notification,1,2,1
CUST_3479,SMS,3,1,1
CUST_3480,SMS,4,0,0
CUST_3480,Email,5,1,1
CUST_3480,Push Notification,3,0,0
CUST_3481,Push Notification,1,2,1
CUST_3482,Email,1,2,0
CUST_3483,Email,5,0,1
CUST_3483,Email,1,3,0
CUST_3483,Email,2,3,0
CUST_3484,Email,3,3,0
CUST_3484,SMS,4,2,1
CUST_3485,Push Notification,1,2,0
CUST_3485,Push Notification,4,3,1
CUST_3485,Email,1,3,1
CUST_3486,Promotion banner,3,0,1
CUST_3486,Push Notification,2,2,0
CUST_3486,Promotion banner,1,3,0
CUST_3486,SMS,2,1,1
CUST_3487,Push Notification,5,3,0
CUST_3487,SMS,2,1,1
CUST_3487,SMS,4,0,0
CUST_3487,SMS,2,3,1
CUST_3488,Push Notification,4,0,1
CUST_3489,Promotion banner,3,2,0
CUST_3489,Email,3,3,1
CUST_3490,Push Notification,5,3,1
CUST_3490,Push Notification,4,1,0
CUST_3490,Email,4,3,1
CUST_3490,SMS,2,3,0
CUST_3491,Email,2,1,0
CUST_3491,SMS,2,2,0
CUST_3491,Push Notification,4,0,1
CUST_3492,Email,1,3,0
CUST_3493,Promotion banner,5,1,0
CUST_3493,Promotion banner,1,3,1
CUST_3493,SMS,1,0,0
CUST_3493,SMS,4,2,0
CUST_3494,Promotion banner,4,3,0
CUST_3494,Push Notification,5,1,1
CUST_3495,SMS,3,3,1
CUST_3496,SMS,4,0,0
CUST_3496,Email,3,0,1
CUST_3496,SMS,3,1,1
CUST_3496,Email,1,0,0
CUST_3497,Email,3,2,0
CUST_3497,Push Notification,1,2,0
CUST_3497,SMS,3,0,0
CUST_3498,Push Notification,3,2,0
CUST_3499,Push Notification,4,2,1
CUST_3499,Promotion banner,2,3,1
CUST_3499,Email,2,3,1
CUST_3500,Email,5,2,1
CUST_3500,Promotion banner,2,2,0
CUST_3501,SMS,1,0,0
CUST_3501,Promotion banner,4,3,1
CUST_3501,Push Notification,1,2,1
CUST_3502,Promotion banner,2,3,1
CUST_3502,SMS,4,2,0
CUST_3502,Promotion banner,1,2,1
CUST_3503,Push Notification,4,3,0
CUST_3504,SMS,4,1,0
CUST_3504,Push Notification,4,0,0
CUST_3505,Promotion banner,2,3,0
CUST_3505,SMS,5,0,0
CUST_3505,Email,5,3,0
CUST_3505,Promotion banner,5,2,0
CUST_3506,Promotion banner,2,0,1
CUST_3506,SMS,3,3,1
CUST_3506,Promotion banner,1,0,0
CUST_3506,SMS,1,2,0
CUST_3507,Email,5,1,1
CUST_3507,SMS,5,2,1
CUST_3507,SMS,4,1,0
CUST_3507,SMS,4,1,1
CUST_3508,Push Notification,1,0,0
CUST_3508,Promotion banner,2,2,1
CUST_3509,SMS,3,0,1
CUST_3509,Email,3,2,0
CUST_3509,Promotion banner,5,0,0
CUST_3510,Email,3,2,1
CUST_3510,Promotion banner,1,0,1
CUST_3510,Email,4,2,1
CUST_3511,Push Notification,1,3,1
CUST_3512,Email,4,3,0
CUST_3512,SMS,4,2,1
CUST_3513,Promotion banner,5,3,0
CUST_3513,SMS,3,1,1
CUST_3513,Push Notification,4,2,1
CUST_3514,SMS,3,0,0
CUST_3514,Email,1,0,1
CUST_3514,Promotion banner,1,2,1
CUST_3515,SMS,2,3,0
CUST_3515,Promotion banner,2,1,0
CUST_3515,SMS,1,3,0
CUST_3515,SMS,1,0,1
CUST_3516,SMS,1,1,1
CUST_3516,Push Notification,2,1,0
CUST_3517,Email,5,3,0
CUST_3518,SMS,2,1,1
CUST_3519,Promotion banner,4,0,1
CUST_3519,SMS,5,2,1
CUST_3520,Push Notification,2,3,0
CUST_3520,Push Notification,3,2,0
CUST_3521,Promotion banner,5,1,0
CUST_3521,Promotion banner,4,0,1
CUST_3521,Email,3,2,0
CUST_3521,Push Notification,2,2,1
CUST_3522,Email,3,1,1
CUST_3522,Promotion banner,5,0,0
CUST_3523,Email,3,1,1
CUST_3524,Email,3,3,0
CUST_3524,Email,1,0,1
CUST_3524,SMS,4,0,1
CUST_3525,SMS,5,2,1
CUST_3526,Promotion banner,4,3,1
CUST_3526,Push Notification,4,3,0
CUST_3526,SMS,5,1,1
CUST_3527,Promotion banner,3,3,0
CUST_3527,SMS,1,3,1
CUST_3528,SMS,2,3,1
CUST_3528,Email,4,1,0
CUST_3528,Push Notification,4,3,1
CUST_3528,Promotion banner,1,2,1
CUST_3529,Promotion banner,5,3,1
CUST_3530,SMS,4,3,0
CUST_3530,SMS,3,3,1
CUST_3531,Promotion banner,3,0,1
CUST_3531,Push Notification,2,3,1
CUST_3531,Promotion banner,1,2,0
CUST_3532,Promotion banner,3,0,0
CUST_3532,Promotion banner,2,2,0
CUST_3532,Promotion banner,5,2,1
CUST_3532,SMS,2,3,0
CUST_3533,Promotion banner,3,3,1
CUST_3534,SMS,5,3,1
CUST_3534,SMS,3,1,1
CUST_3534,Promotion banner,3,0,1
CUST_3534,Email,3,0,1
CUST_3535,SMS,4,3,1
CUST_3535,Push Notification,2,2,1
CUST_3535,SMS,2,0,1
CUST_3535,Push Notification,5,2,0
CUST_3536,Promotion banner,4,0,1
CUST_3537,Push Notification,3,3,1
CUST_3537,Email,4,2,1
CUST_3537,SMS,2,2,0
CUST_3538,SMS,2,1,1
CUST_3538,Email,5,3,1
CUST_3538,Push Notification,5,1,1
CUST_3538,Promotion banner,4,1,1
CUST_3539,SMS,5,0,1
CUST_3539,SMS,1,3,1
CUST_3540,Email,4,1,0
CUST_3541,SMS,1,0,1
CUST_3541,Push Notification,4,2,1
CUST_3541,Promotion banner,2,0,1
CUST_3541,Promotion banner,3,0,1
CUST_3542,Email,1,3,1
CUST_3542,SMS,5,0,0
CUST_3542,Promotion banner,4,0,0
CUST_3543,Email,1,3,1
CUST_3543,SMS,1,1,1
CUST_3544,SMS,5,2,1
CUST_3544,Promotion banner,5,1,0
CUST_3545,Promotion banner,2,2,0
CUST_3545,Email,3,1,0
CUST_3545,Email,1,3,1
CUST_3545,SMS,1,3,1
CUST_3546,Email,5,3,1
CUST_3546,SMS,4,1,1
CUST_3547,Email,4,3,0
CUST_3548,Email,1,1,0
CUST_3549,SMS,3,2,1
CUST_3549,Promotion banner,2,0,0
CUST_3549,Promotion banner,2,3,0
CUST_3549,Email,2,0,1
CUST_3550,Email,4,1,0
CUST_3550,Push Notification,3,0,0
CUST_3550,SMS,3,1,0
CUST_3550,Email,5,2,0
CUST_3551,Push Notification,3,2,1
CUST_3551,SMS,1,1,1
CUST_3552,SMS,3,3,0
CUST_3552,Email,5,3,1
CUST_3552,Promotion banner,4,2,0
CUST_3553,Email,4,2,1
CUST_3553,Email,5,3,1
CUST_3553,Email,2,3,1
CUST_3553,SMS,3,3,1
CUST_3554,Push Notification,5,3,0
CUST_3554,Push Notification,3,3,0
CUST_3554,Promotion banner,4,2,0
CUST_3554,Promotion banner,2,0,1
CUST_3555,SMS,3,3,1
CUST_3555,Push Notification,1,0,1
CUST_3555,Promotion banner,4,3,1
CUST_3555,Email,5,2,1
CUST_3556,Email,1,3,1
CUST_3556,Push Notification,2,0,1
CUST_3557,SMS,2,0,1
CUST_3558,SMS,5,3,0
CUST_3558,Promotion banner,2,3,0
CUST_3558,SMS,3,0,1
CUST_3558,Promotion banner,4,0,1
CUST_3559,Email,1,2,0
CUST_3559,Push Notification,3,3,0
CUST_3559,Email,4,0,1
CUST_3559,Promotion banner,4,1,1
CUST_3560,Push Notification,4,2,0
CUST_3560,Promotion banner,2,3,0
CUST_3560,Promotion banner,5,2,1
CUST_3560,Promotion banner,5,1,0
CUST_3561,Push Notification,2,1,0
CUST_3561,SMS,1,0,1
CUST_3562,Email,1,1,0
CUST_3563,Email,1,2,1
CUST_3564,SMS,3,1,1
CUST_3564,Email,2,2,0
CUST_3564,Email,1,2,1
CUST_3565,Promotion banner,1,1,0
CUST_3566,Push Notification,2,3,1
CUST_3566,SMS,5,1,1
CUST_3566,Promotion banner,2,2,1
CUST_3566,SMS,2,1,1
CUST_3567,SMS,2,1,1
CUST_3568,SMS,5,2,0
CUST_3568,Push Notification,1,3,0
CUST_3568,SMS,3,0,1
CUST_3569,SMS,5,1,1
CUST_3569,SMS,1,2,0
CUST_3569,SMS,3,3,1
CUST_3569,Email,2,1,1
CUST_3570,Push Notification,5,3,1
CUST_3571,SMS,4,2,0
CUST_3571,Email,2,0,0
CUST_3571,Promotion banner,3,0,0
CUST_3572,Promotion banner,3,0,1
CUST_3572,Email,2,3,0
CUST_3572,SMS,2,2,1
CUST_3573,Promotion banner,2,0,0
CUST_3573,Push Notification,2,2,1
CUST_3573,Promotion banner,4,2,1
CUST_3574,Push Notification,5,2,1
CUST_3575,Email,4,1,1
CUST_3575,SMS,1,3,0
CUST_3575,Push Notification,2,1,0
CUST_3575,Push Notification,4,1,0
CUST_3576,Push Notification,5,2,0
CUST_3577,Promotion banner,5,0,1
CUST_3577,SMS,1,0,0
CUST_3577,Email,4,1,0
CUST_3577,Promotion banner,1,1,0
CUST_3578,Promotion banner,5,3,0
CUST_3578,SMS,4,2,1
CUST_3578,Email,3,1,0
CUST_3578,Email,5,0,0
CUST_3579,Push Notification,2,2,1
CUST_3579,SMS,2,0,0
CUST_3579,Promotion banner,5,1,0
CUST_3580,Push Notification,2,0,0
CUST_3580,Push Notification,2,3,1
CUST_3581,Email,5,2,0
CUST_3581,Promotion banner,3,1,1
CUST_3581,Push Notification,5,0,1
CUST_3581,Email,3,3,0
CUST_3582,Email,4,3,0
CUST_3582,Email,2,0,1
CUST_3582,Email,2,1,0
CUST_3582,SMS,1,1,1
CUST_3583,Email,5,1,1
CUST_3583,SMS,4,1,1
CUST_3583,Promotion banner,5,3,1
CUST_3583,SMS,4,0,0
CUST_3584,SMS,5,3,0
CUST_3584,SMS,4,0,0
CUST_3584,Push Notification,1,2,0
CUST_3585,Email,3,0,1
CUST_3585,Promotion banner,2,2,1
CUST_3586,Promotion banner,4,1,0
CUST_3586,Email,1,3,1
CUST_3586,Push Notification,1,3,0
CUST_3586,Email,2,0,1
CUST_3587,Email,2,1,0
CUST_3588,Email,2,3,1
CUST_3588,SMS,2,0,0
CUST_3588,SMS,5,3,1
CUST_3588,Promotion banner,2,3,1
CUST_3589,Email,4,0,1
CUST_3589,Email,3,2,1
CUST_3590,Email,2,3,1
CUST_3591,SMS,4,1,1
CUST_3591,SMS,5,2,1
CUST_3591,Email,2,3,0
CUST_3591,Push Notification,5,1,1
CUST_3592,Push Notification,5,0,0
CUST_3592,Email,1,1,1
CUST_3592,Email,4,0,0
CUST_3592,SMS,3,3,0
CUST_3593,Push Notification,2,0,1
CUST_3594,SMS,2,1,1
CUST_3594,Email,1,3,1
CUST_3594,Promotion banner,5,1,0
CUST_3595,Push Notification,1,3,0
CUST_3596,Promotion banner,3,2,0
CUST_3597,Email,3,2,0
CUST_3598,SMS,1,3,1
CUST_3599,Promotion banner,4,1,0
CUST_3599,SMS,4,2,1
CUST_3600,Email,4,0,0
CUST_3600,SMS,5,2,0
CUST_3600,Push Notification,1,0,0
CUST_3600,Push Notification,3,3,0
CUST_3601,Promotion banner,1,0,1
CUST_3601,Promotion banner,5,0,0
CUST_3602,Push Notification,2,3,0
CUST_3602,Email,2,0,0
CUST_3602,Email,4,1,0
CUST_3603,Push Notification,2,3,1
CUST_3603,Promotion banner,1,1,1
CUST_3603,SMS,4,0,0
CUST_3604,Email,2,2,0
CUST_3604,Push Notification,4,2,1
CUST_3605,Promotion banner,2,3,0
CUST_3606,Promotion banner,5,1,0
CUST_3606,Email,5,1,0
CUST_3606,SMS,4,3,1
CUST_3607,Promotion banner,3,3,1
CUST_3608,Promotion banner,3,0,1
CUST_3608,Push Notification,4,0,0
CUST_3609,Push Notification,2,3,1
CUST_3609,SMS,4,0,1
CUST_3610,SMS,5,2,0
CUST_3610,Email,3,0,1
CUST_3610,SMS,2,0,1
CUST_3610,Push Notification,1,3,0
CUST_3611,Email,1,0,1
CUST_3611,Push Notification,4,3,1
CUST_3612,Push Notification,5,0,0
CUST_3612,Promotion banner,5,2,1
CUST_3612,Promotion banner,1,2,1
CUST_3613,Promotion banner,2,3,1
CUST_3613,Push Notification,2,1,0
CUST_3614,Email,3,0,0
CUST_3615,Push Notification,1,2,1
CUST_3615,Promotion banner,5,2,1
CUST_3616,Promotion banner,1,0,1
CUST_3616,Email,5,3,1
CUST_3616,Promotion banner,1,1,0
CUST_3617,Email,3,2,1
CUST_3617,Promotion banner,4,0,1
CUST_3618,Promotion banner,1,2,0
CUST_3619,Promotion banner,4,0,0
CUST_3619,Email,3,2,0
CUST_3619,Email,5,0,0
CUST_3620,Email,5,2,1
CUST_3620,Email,1,3,0
CUST_3620,Promotion banner,4,1,0
CUST_3620,Promotion banner,1,0,0
CUST_3621,Promotion banner,2,1,1
CUST_3622,SMS,4,0,0
CUST_3622,Promotion banner,5,0,0
CUST_3622,Push Notification,4,1,1
CUST_3622,Push Notification,3,3,0
CUST_3623,Push Notification,4,1,0
CUST_3624,SMS,3,1,1
CUST_3625,Push Notification,1,1,0
CUST_3625,Promotion banner,5,1,1
CUST_3625,SMS,2,1,0
CUST_3626,Promotion banner,1,2,1
CUST_3626,Email,3,1,0
CUST_3627,Email,1,3,0
CUST_3628,Push Notification,4,3,0
CUST_3628,Push Notification,1,1,0
CUST_3628,SMS,4,1,0
CUST_3629,Promotion banner,3,1,1
CUST_3629,Email,5,1,1
CUST_3630,Push Notification,1,3,0
CUST_3630,Promotion banner,3,1,0
CUST_3630,Promotion banner,4,0,1
CUST_3631,Push Notification,5,3,1
CUST_3631,Email,1,2,0
CUST_3631,Email,2,2,1
CUST_3631,Push Notification,4,1,1
CUST_3632,Email,4,0,0
CUST_3632,SMS,3,2,1
CUST_3632,Email,2,0,1
CUST_3632,Push Notification,4,0,1
CUST_3633,SMS,5,2,1
CUST_3633,Promotion banner,2,0,0
CUST_3634,Push Notification,5,3,1
CUST_3635,Email,1,0,0
CUST_3636,Push Notification,3,3,1
CUST_3636,Email,5,3,0
CUST_3636,Promotion banner,3,2,1
CUST_3636,Promotion banner,3,1,0
CUST_3637,Email,3,3,1
CUST_3637,Email,4,0,1
CUST_3638,SMS,2,0,0
CUST_3638,Push Notification,5,0,1
CUST_3638,Push Notification,5,3,1
CUST_3639,Email,2,0,1
CUST_3639,Promotion banner,3,0,0
CUST_3640,Email,3,2,1
CUST_3640,Email,5,2,0
CUST_3641,Push Notification,5,1,1
CUST_3641,Promotion banner,3,0,1
CUST_3642,SMS,4,3,0
CUST_3642,Push Notification,4,2,1
CUST_3642,Push Notification,3,3,0
CUST_3642,Email,1,1,0
CUST_3643,Email,4,0,1
CUST_3643,Promotion banner,1,0,1
CUST_3644,Push Notification,2,3,1
CUST_3644,Email,5,0,0
CUST_3644,Email,1,3,0
CUST_3645,Push Notification,3,1,1
CUST_3646,SMS,3,3,1
CUST_3646,SMS,3,2,0
CUST_3647,SMS,5,1,0
CUST_3647,SMS,2,2,0
CUST_3647,Email,5,1,1
CUST_3648,Push Notification,1,2,1
CUST_3648,SMS,4,0,0
CUST_3648,SMS,3,0,0
CUST_3648,SMS,3,3,0
CUST_3649,SMS,4,2,1
CUST_3649,Push Notification,5,2,0
CUST_3649,Push Notification,1,3,0
CUST_3650,SMS,1,2,1
CUST_3650,Push Notification,1,1,0
CUST_3650,SMS,3,2,0
CUST_3650,Email,2,3,0
CUST_3651,SMS,1,0,1
CUST_3651,Email,5,1,1
CUST_3652,SMS,3,0,0
CUST_3653,Push Notification,2,2,0
CUST_3654,Email,5,3,0
CUST_3654,SMS,2,0,1
CUST_3654,Promotion banner,4,2,0
CUST_3655,Promotion banner,1,0,1
CUST_3655,Push Notification,1,3,1
CUST_3655,Email,4,0,1
CUST_3656,SMS,3,3,0
CUST_3656,SMS,1,1,0
CUST_3656,Email,5,3,1
CUST_3656,Push Notification,2,2,1
CUST_3657,Promotion banner,1,3,1
CUST_3657,Push Notification,2,2,0
CUST_3657,SMS,1,0,0
CUST_3658,Promotion banner,3,3,0
CUST_3658,Email,3,0,0
CUST_3659,Email,2,2,1
CUST_3659,Push Notification,4,1,1
CUST_3659,SMS,3,3,0
CUST_3660,Push Notification,3,2,0
CUST_3660,Email,2,3,1
CUST_3660,SMS,2,0,1
CUST_3660,Promotion banner,2,1,0
CUST_3661,Email,4,0,0
CUST_3661,Push Notification,4,3,1
CUST_3662,Promotion banner,5,2,1
CUST_3662,Promotion banner,1,3,0
CUST_3662,SMS,5,0,0
CUST_3663,Push Notification,2,3,0
