customer_id,month,billed_amount,paid_amount,payment_delay_days
CUST_3050,5,92.18,92.18,0
CUST_3050,6,92.56,92.56,0
CUST_3050,7,86.53,86.53,0
CUST_3050,8,86.87,86.87,0
CUST_3050,9,92.01,92.01,0
CUST_3050,10,97.76,94.85,0
CUST_3050,11,88.81,88.81,0
CUST_3050,12,87.9,87.9,0
CUST_3051,1,78.21,78.21,0
CUST_3051,2,81.45,81.45,0
CUST_3051,3,75.24,75.24,0
CUST_3051,4,79.48,79.48,0
CUST_3051,5,74.34,61.86,0
CUST_3051,6,78.76,78.76,0
CUST_3051,7,79.07,79.07,0
CUST_3051,8,81.5,81.5,0
CUST_3051,9,71.94,71.94,0
CUST_3051,10,77.33,77.33,0
CUST_3051,11,79.64,79.64,0
CUST_3051,12,79.94,79.94,0
CUST_3052,1,55.75,55.75,0
CUST_3052,2,58.32,52.99,3
CUST_3052,3,64.79,64.79,0
CUST_3052,4,60.66,47.32,2
CUST_3052,5,54.69,54.69,0
CUST_3052,6,59.55,59.55,0
CUST_3052,7,55.34,55.34,0
CUST_3052,8,60.73,60.73,0
CUST_3052,9,66.65,66.65,0
CUST_3052,10,62.91,62.91,0
CUST_3052,11,59.76,59.76,0
CUST_3052,12,65.75,61.15,0
CUST_3053,1,83.71,83.71,0
CUST_3053,2,85.54,85.54,0
CUST_3053,3,79.57,79.57,0
CUST_3053,4,76.66,76.66,0
CUST_3053,5,80.65,74.63,2
CUST_3053,6,87.54,87.54,0
CUST_3053,7,79.75,79.75,0
CUST_3053,8,76.36,59.35,4
CUST_3053,9,76.0,76.0,0
CUST_3053,10,79.29,79.29,0
CUST_3053,11,80.38,80.38,0
CUST_3053,12,85.28,75.2,1
CUST_3054,1,53.83,53.83,0
CUST_3054,2,56.42,56.42,0
CUST_3054,3,60.94,60.94,0
CUST_3054,4,49.19,49.19,0
CUST_3054,5,51.03,51.03,0
CUST_3054,6,60.19,60.19,0
CUST_3054,7,54.18,54.18,0
CUST_3054,8,58.93,58.93,0
CUST_3054,9,57.88,57.88,0
CUST_3054,10,52.47,50.98,0
CUST_3054,11,53.33,53.12,4
CUST_3054,12,48.78,48.78,0
CUST_3055,1,113.2,113.2,0
CUST_3055,2,108.32,90.6,5
CUST_3055,3,110.47,110.47,0
CUST_3055,4,117.24,117.24,0
CUST_3055,5,116.51,116.51,0
CUST_3055,6,112.72,112.72,0
CUST_3055,7,102.85,102.85,0
CUST_3055,8,111.09,111.09,0
CUST_3055,9,115.35,115.35,0
CUST_3055,10,114.58,114.58,0
CUST_3055,11,105.49,105.49,0
CUST_3055,12,113.66,95.67,2
CUST_3056,1,74.84,74.84,0
CUST_3056,2,68.94,68.94,0
CUST_3056,3,72.25,72.25,0
CUST_3056,4,80.71,67.59,0
CUST_3056,5,74.53,74.53,0
CUST_3056,6,75.24,75.24,0
CUST_3056,7,73.34,73.34,0
CUST_3056,8,72.0,72.0,0
CUST_3056,9,69.53,69.53,0
CUST_3056,10,80.53,80.53,0
CUST_3056,11,69.51,59.59,1
CUST_3056,12,78.98,78.98,0
CUST_3057,1,82.91,82.91,0
CUST_3057,2,75.25,75.25,0
CUST_3057,3,73.67,70.02,1
CUST_3057,4,87.18,87.18,0
CUST_3057,5,72.62,72.62,0
CUST_3057,6,84.3,84.3,0
CUST_3057,7,81.13,81.13,0
CUST_3057,8,77.2,77.2,0
CUST_3057,9,77.2,77.2,0
CUST_3057,10,81.92,77.44,0
CUST_3057,11,76.11,76.11,0
CUST_3057,12,80.3,80.3,0
CUST_3058,1,96.65,96.65,0
CUST_3058,2,85.44,85.44,0
CUST_3058,3,86.65,86.65,0
CUST_3058,4,89.65,89.65,0
CUST_3058,5,97.54,97.54,0
CUST_3058,6,91.03,81.68,4
CUST_3058,7,96.07,96.07,0
CUST_3058,8,99.62,99.62,0
CUST_3058,9,94.96,94.96,0
CUST_3058,10,87.72,87.72,0
CUST_3058,11,94.16,94.16,0
CUST_3058,12,88.63,88.63,0
CUST_3059,1,65.4,65.4,0
CUST_3059,2,65.46,65.46,0
CUST_3059,3,61.09,61.09,0
CUST_3059,4,62.21,62.21,0
CUST_3059,5,57.68,57.66,4
CUST_3059,6,59.21,59.21,0
CUST_3059,7,61.05,61.05,0
CUST_3059,8,61.89,61.89,0
CUST_3059,9,63.55,63.55,0
CUST_3059,10,52.77,52.77,0
CUST_3059,11,64.02,64.02,0
CUST_3059,12,60.58,56.75,1
CUST_3060,1,104.3,104.3,0
CUST_3060,2,103.85,103.85,0
CUST_3060,3,90.95,90.95,0
CUST_3060,4,94.58,94.58,0
CUST_3060,5,92.9,92.9,0
CUST_3060,6,99.35,99.35,0
CUST_3060,7,95.97,81.56,2
CUST_3060,8,103.26,93.78,6
CUST_3060,9,96.84,96.84,0
CUST_3060,10,97.51,97.51,0
CUST_3060,11,90.65,74.43,3
CUST_3060,12,97.18,97.18,0
CUST_3061,1,121.1,111.99,3
CUST_3061,2,109.32,109.32,0
CUST_3061,3,110.63,110.63,0
CUST_3061,4,109.55,109.55,0
CUST_3061,5,122.94,122.94,0
CUST_3061,6,117.87,117.87,0
CUST_3061,7,110.22,110.22,0
CUST_3061,8,112.37,112.37,0
CUST_3061,9,112.52,112.52,0
CUST_3061,10,114.61,114.61,0
CUST_3061,11,112.91,112.91,0
CUST_3061,12,112.43,107.62,0
CUST_3062,1,94.1,76.51,3
CUST_3062,2,89.72,89.72,0
CUST_3062,3,93.3,93.3,0
CUST_3062,4,86.38,86.38,0
CUST_3062,5,96.91,96.91,0
CUST_3062,6,92.33,74.57,1
CUST_3062,7,94.47,94.47,0
CUST_3062,8,82.7,82.7,0
CUST_3062,9,87.69,78.55,0
CUST_3062,10,91.06,72.1,6
CUST_3062,11,92.31,92.31,0
CUST_3062,12,82.59,82.59,0
CUST_3063,1,62.42,62.42,0
CUST_3063,2,51.49,51.49,0
CUST_3063,3,52.27,52.27,0
CUST_3063,4,64.45,54.61,3
CUST_3063,5,53.96,53.96,0
CUST_3063,6,63.31,63.31,0
CUST_3063,7,61.0,61.0,0
CUST_3063,8,52.81,52.81,0
CUST_3063,9,60.81,60.81,0
CUST_3063,10,56.39,56.39,0
CUST_3063,11,51.69,51.69,0
CUST_3063,12,58.83,58.83,0
CUST_3064,1,37.25,37.25,0
CUST_3064,2,44.79,32.62,2
CUST_3064,3,32.2,32.2,0
CUST_3064,4,32.77,32.77,0
CUST_3064,5,31.93,31.93,0
CUST_3064,6,41.5,41.5,0
CUST_3064,7,42.28,42.28,0
CUST_3064,8,35.4,35.4,0
CUST_3064,9,35.83,33.66,1
CUST_3064,10,35.2,35.2,0
CUST_3064,11,33.14,33.14,0
CUST_3064,12,35.15,35.15,0
CUST_3065,1,76.81,76.81,0
CUST_3065,2,84.29,84.29,0
CUST_3065,3,84.8,84.8,0
CUST_3065,4,83.53,83.53,0
CUST_3065,5,84.78,84.78,0
CUST_3065,6,87.32,87.32,0
CUST_3065,7,86.75,70.69,2
CUST_3065,8,83.93,83.93,0
CUST_3065,9,80.68,80.68,0
CUST_3065,10,86.24,86.24,0
CUST_3065,11,85.65,78.69,2
CUST_3065,12,73.68,73.68,0
CUST_3066,1,106.77,91.73,0
CUST_3066,2,103.08,103.08,0
CUST_3066,3,105.09,105.09,0
CUST_3066,4,105.73,105.73,0
CUST_3066,5,117.78,117.78,0
CUST_3066,6,111.98,111.98,0
CUST_3066,7,111.35,111.35,0
CUST_3066,8,109.92,109.92,0
CUST_3066,9,111.98,111.98,0
CUST_3066,10,110.53,101.14,0
CUST_3066,11,111.33,111.33,0
CUST_3066,12,116.64,116.64,0
CUST_3067,1,98.84,98.84,0
CUST_3067,2,104.89,104.89,0
CUST_3067,3,101.66,101.62,3
CUST_3067,4,94.52,94.52,0
CUST_3067,5,106.58,97.9,3
CUST_3067,6,101.94,101.94,0
CUST_3067,7,94.13,94.13,0
CUST_3067,8,100.36,87.45,3
CUST_3067,9,103.3,103.3,0
CUST_3067,10,101.11,95.32,0
CUST_3067,11,93.0,93.0,0
CUST_3067,12,95.03,95.03,0
CUST_3068,1,107.55,107.55,0
CUST_3068,2,102.28,89.32,5
CUST_3068,3,95.15,95.15,0
CUST_3068,4,107.9,107.9,0
CUST_3068,5,95.37,95.37,0
CUST_3068,6,105.57,105.57,0
CUST_3068,7,99.66,99.66,0
CUST_3068,8,106.39,106.39,0
CUST_3068,9,105.48,105.48,0
CUST_3068,10,99.2,99.2,0
CUST_3068,11,98.5,85.37,4
CUST_3068,12,101.36,92.29,4
CUST_3069,1,58.58,58.58,0
CUST_3069,2,54.2,54.2,0
CUST_3069,3,52.83,52.83,0
CUST_3069,4,64.28,64.28,0
CUST_3069,5,55.58,55.58,0
CUST_3069,6,63.17,58.54,0
CUST_3069,7,59.38,59.38,0
CUST_3069,8,51.14,51.14,0
CUST_3069,9,55.83,55.83,0
CUST_3069,10,63.63,63.63,0
CUST_3069,11,57.73,57.73,0
CUST_3069,12,52.66,52.66,0
CUST_3070,1,57.67,57.67,0
CUST_3070,2,55.23,55.23,0
CUST_3070,3,58.07,58.07,0
CUST_3070,4,67.84,67.84,0
CUST_3070,5,66.08,66.08,0
CUST_3070,6,69.78,69.78,0
CUST_3070,7,59.98,59.98,0
CUST_3070,8,56.12,56.12,0
CUST_3070,9,55.23,55.23,0
CUST_3070,10,60.08,60.08,0
CUST_3070,11,69.43,69.43,0
CUST_3070,12,56.61,56.61,0
CUST_3071,1,40.0,40.0,0
CUST_3071,2,39.94,39.94,0
CUST_3071,3,30.59,24.74,4
CUST_3071,4,25.82,25.82,0
CUST_3071,5,26.79,26.79,0
CUST_3071,6,29.2,29.2,0
CUST_3071,7,35.0,35.0,0
CUST_3071,8,37.29,37.29,0
CUST_3071,9,31.44,31.44,0
CUST_3071,10,34.92,34.92,0
CUST_3071,11,39.89,39.89,0
CUST_3071,12,25.32,25.32,0
CUST_3072,1,92.9,92.9,0
CUST_3072,2,93.39,93.39,0
CUST_3072,3,92.83,80.38,6
CUST_3072,4,93.59,93.59,0
CUST_3072,5,100.39,87.5,0
CUST_3072,6,99.17,99.17,0
CUST_3072,7,98.36,98.36,0
CUST_3072,8,93.73,93.73,0
CUST_3072,9,98.81,98.81,0
CUST_3072,10,90.47,90.47,0
CUST_3072,11,90.45,90.45,0
CUST_3072,12,88.04,72.06,4
CUST_3073,1,79.11,79.11,0
CUST_3073,2,91.36,91.36,0
CUST_3073,3,88.72,88.72,0
CUST_3073,4,89.03,83.06,3
CUST_3073,5,88.59,74.74,4
CUST_3073,6,83.68,83.68,0
CUST_3073,7,88.75,88.75,0
CUST_3073,8,90.73,90.73,0
CUST_3073,9,88.48,74.87,3
CUST_3073,10,86.38,86.38,0
CUST_3073,11,80.04,80.04,0
CUST_3073,12,79.99,76.68,6
CUST_3074,1,123.98,118.32,3
CUST_3074,2,109.62,109.62,0
CUST_3074,3,118.87,118.87,0
CUST_3074,4,114.2,111.39,4
CUST_3074,5,120.72,115.48,1
CUST_3074,6,112.51,112.51,0
CUST_3074,7,120.39,120.39,0
CUST_3074,8,119.44,111.4,2
CUST_3074,9,115.02,115.02,0
CUST_3074,10,117.76,117.76,0
CUST_3074,11,110.81,110.81,0
CUST_3074,12,119.57,119.57,0
CUST_3075,1,42.16,42.16,0
CUST_3075,2,42.45,34.06,3
CUST_3075,3,44.54,44.54,0
CUST_3075,4,39.5,39.5,0
CUST_3075,5,37.69,37.69,0
CUST_3075,6,42.98,27.2,1
CUST_3075,7,40.83,40.83,0
CUST_3075,8,34.45,30.49,3
CUST_3075,9,42.95,42.95,0
CUST_3075,10,34.23,34.23,0
CUST_3075,11,39.57,36.62,1
CUST_3075,12,34.77,34.77,0
CUST_3076,1,113.18,113.18,0
CUST_3076,2,124.48,107.31,1
CUST_3076,3,122.08,122.08,0
CUST_3076,4,117.87,117.87,0
CUST_3076,5,115.43,115.43,0
CUST_3076,6,119.17,119.17,0
CUST_3076,7,118.76,115.21,4
CUST_3076,8,124.06,124.06,0
CUST_3076,9,113.05,113.05,0
CUST_3076,10,126.3,126.3,0
CUST_3076,11,118.26,118.26,0
CUST_3076,12,115.79,115.79,0
CUST_3077,1,55.66,55.66,0
CUST_3077,2,54.33,54.33,0
CUST_3077,3,60.63,54.65,3
CUST_3077,4,58.8,58.8,0
CUST_3077,5,57.83,57.83,0
CUST_3077,6,56.48,56.48,0
CUST_3077,7,53.63,53.63,0
CUST_3077,8,63.22,63.22,0
CUST_3077,9,60.89,60.89,0
CUST_3077,10,61.39,61.39,0
CUST_3077,11,59.98,59.98,0
CUST_3077,12,61.09,59.0,1
CUST_3078,1,42.62,42.62,0
CUST_3078,2,31.9,31.9,0
CUST_3078,3,36.48,36.48,0
CUST_3078,4,31.25,17.11,3
CUST_3078,5,42.53,42.53,0
CUST_3078,6,33.09,33.09,0
CUST_3078,7,31.75,31.75,0
CUST_3078,8,30.6,30.6,0
CUST_3078,9,42.69,42.69,0
CUST_3078,10,33.22,33.22,0
CUST_3078,11,29.93,29.93,0
CUST_3078,12,32.12,32.12,0
CUST_3079,1,43.26,43.26,0
CUST_3079,2,51.22,51.22,0
CUST_3079,3,51.79,51.79,0
CUST_3079,4,45.69,45.69,0
CUST_3079,5,43.99,43.99,0
CUST_3079,6,41.67,41.67,0
CUST_3079,7,45.99,45.99,0
CUST_3079,8,46.43,39.61,4
CUST_3079,9,41.65,31.34,5
CUST_3079,10,45.1,45.1,0
CUST_3079,11,51.66,51.66,0
CUST_3079,12,46.16,46.16,0
CUST_3080,1,93.88,79.7,2
CUST_3080,2,93.39,93.39,0
CUST_3080,3,92.66,92.66,0
CUST_3080,4,83.9,75.66,6
CUST_3080,5,89.17,89.17,0
CUST_3080,6,88.09,88.09,0
CUST_3080,7,83.42,83.42,0
CUST_3080,8,88.95,88.95,0
CUST_3080,9,87.57,87.57,0
CUST_3080,10,84.4,84.4,0
CUST_3080,11,83.29,66.81,4
CUST_3080,12,93.52,93.52,0
CUST_3081,1,60.93,60.93,0
CUST_3081,2,52.45,40.49,3
CUST_3081,3,50.78,50.78,0
CUST_3081,4,59.47,59.47,0
CUST_3081,5,56.1,56.1,0
CUST_3081,6,48.32,48.32,0
CUST_3081,7,50.04,33.32,1
CUST_3081,8,51.64,51.64,0
CUST_3081,9,57.79,57.79,0
CUST_3081,10,52.0,52.0,0
CUST_3081,11,60.02,60.02,0
CUST_3081,12,50.39,50.39,0
CUST_3082,1,116.62,116.62,0
CUST_3082,2,109.32,109.32,0
CUST_3082,3,114.94,95.94,2
CUST_3082,4,106.28,86.39,4
CUST_3082,5,107.43,107.43,0
CUST_3082,6,118.41,118.41,0
CUST_3082,7,111.63,111.63,0
CUST_3082,8,112.96,101.91,3
CUST_3082,9,119.18,119.18,0
CUST_3082,10,117.33,117.33,0
CUST_3082,11,113.73,113.73,0
CUST_3082,12,120.15,120.15,0
CUST_3083,1,68.61,68.61,0
CUST_3083,2,75.15,75.15,0
CUST_3083,3,64.81,64.81,0
CUST_3083,4,63.91,63.91,0
CUST_3083,5,74.83,74.83,0
CUST_3083,6,76.26,61.57,1
CUST_3083,7,68.21,62.87,1
CUST_3083,8,72.76,72.76,0
CUST_3083,9,64.36,64.36,0
CUST_3083,10,68.69,68.69,0
CUST_3083,11,75.6,74.05,4
CUST_3083,12,73.04,73.04,0
CUST_3084,1,84.04,84.04,0
CUST_3084,2,86.21,86.21,0
CUST_3084,3,90.3,90.3,0
CUST_3084,4,85.11,85.11,0
CUST_3084,5,81.83,81.83,0
CUST_3084,6,77.98,77.98,0
CUST_3084,7,77.95,77.95,0
CUST_3084,8,82.67,76.5,5
CUST_3084,9,81.06,81.06,0
CUST_3084,10,87.13,87.13,0
CUST_3084,11,80.29,78.58,3
CUST_3084,12,78.0,78.0,0
CUST_3085,1,106.83,98.23,2
CUST_3085,2,102.61,102.48,3
CUST_3085,3,94.72,94.72,0
CUST_3085,4,99.35,99.35,0
CUST_3085,5,106.47,106.47,0
CUST_3085,6,102.03,102.03,0
CUST_3085,7,107.59,107.59,0
CUST_3085,8,94.65,87.09,5
CUST_3085,9,100.4,87.23,2
CUST_3085,10,105.44,105.44,0
CUST_3085,11,106.09,106.09,0
CUST_3085,12,93.95,93.95,0
CUST_3086,1,114.03,114.03,0
CUST_3086,2,110.41,110.41,0
CUST_3086,3,124.12,118.88,0
CUST_3086,4,119.01,117.05,5
CUST_3086,5,116.41,116.41,0
CUST_3086,6,113.15,113.15,0
CUST_3086,7,122.44,122.44,0
CUST_3086,8,118.63,118.63,0
CUST_3086,9,120.45,120.45,0
CUST_3086,10,118.16,118.16,0
CUST_3086,11,124.54,124.54,0
CUST_3086,12,121.9,121.9,0
CUST_3087,1,60.07,60.07,0
CUST_3087,2,57.78,57.78,0
CUST_3087,3,51.23,51.23,0
CUST_3087,4,61.47,61.47,0
CUST_3087,5,58.95,58.95,0
CUST_3087,6,55.06,55.06,0
CUST_3087,7,51.6,51.6,0
CUST_3087,8,58.83,58.83,0
CUST_3087,9,55.02,55.02,0
CUST_3087,10,53.96,53.96,0
CUST_3087,11,52.0,52.0,0
CUST_3087,12,55.2,36.9,4
CUST_3088,1,89.43,77.3,0
CUST_3088,2,97.22,97.22,0
CUST_3088,3,98.04,98.04,0
CUST_3088,4,92.61,91.74,0
CUST_3088,5,85.47,85.47,0
CUST_3088,6,85.47,85.47,0
CUST_3088,7,84.8,84.8,0
CUST_3088,8,84.83,84.83,0
CUST_3088,9,91.37,91.37,0
CUST_3088,10,94.42,94.42,0
CUST_3088,11,93.56,93.56,0
CUST_3088,12,87.54,87.54,0
CUST_3089,1,43.36,28.74,2
CUST_3089,2,42.0,42.0,0
CUST_3089,3,43.61,43.61,0
CUST_3089,4,44.99,32.91,2
CUST_3089,5,39.93,39.93,0
CUST_3089,6,43.87,43.87,0
CUST_3089,7,39.25,39.25,0
CUST_3089,8,52.23,52.23,0
CUST_3089,9,49.41,49.41,0
CUST_3089,10,42.53,37.22,4
CUST_3089,11,52.43,52.43,0
CUST_3089,12,46.2,46.2,0
CUST_3090,1,82.65,82.65,0
CUST_3090,2,80.68,72.77,3
CUST_3090,3,87.89,87.89,0
CUST_3090,4,91.75,91.75,0
CUST_3090,5,91.05,91.05,0
CUST_3090,6,88.5,85.43,3
CUST_3090,7,80.56,78.36,3
CUST_3090,8,88.36,80.65,2
CUST_3090,9,90.67,90.67,0
CUST_3090,10,93.4,93.4,0
CUST_3090,11,87.17,87.17,0
CUST_3090,12,90.51,90.51,0
CUST_3091,1,92.15,92.15,0
CUST_3091,2,85.06,85.06,0
CUST_3091,3,89.75,89.75,0
CUST_3091,4,92.77,92.77,0
CUST_3091,5,94.02,79.89,4
CUST_3091,6,92.67,92.67,0
CUST_3091,7,98.01,98.01,0
CUST_3091,8,89.71,89.71,0
CUST_3091,9,94.16,94.16,0
CUST_3091,10,83.6,79.44,1
CUST_3091,11,86.33,86.33,0
CUST_3091,12,97.56,97.56,0
CUST_3092,1,119.3,119.3,0
CUST_3092,2,111.94,106.81,4
CUST_3092,3,117.12,110.03,2
CUST_3092,4,120.19,109.74,5
CUST_3092,5,111.58,111.58,0
CUST_3092,6,107.26,107.26,0
CUST_3092,7,118.12,106.66,0
CUST_3092,8,119.41,119.41,0
CUST_3092,9,112.02,97.75,6
CUST_3092,10,115.51,115.51,0
CUST_3092,11,119.07,119.07,0
CUST_3092,12,119.01,119.01,0
CUST_3093,1,113.21,113.21,0
CUST_3093,2,110.76,110.76,0
CUST_3093,3,124.07,105.33,3
CUST_3093,4,123.05,123.05,0
CUST_3093,5,116.97,97.52,3
CUST_3093,6,114.94,114.94,0
CUST_3093,7,124.64,124.64,0
CUST_3093,8,122.79,119.05,3
CUST_3093,9,117.84,117.84,0
CUST_3093,10,122.98,122.98,0
CUST_3093,11,123.77,123.77,0
CUST_3093,12,117.22,117.22,0
CUST_3094,1,44.06,44.06,0
CUST_3094,2,30.24,30.24,0
CUST_3094,3,39.74,39.74,0
CUST_3094,4,41.99,41.99,0
CUST_3094,5,44.37,44.37,0
CUST_3094,6,40.75,40.53,1
CUST_3094,7,43.68,43.68,0
CUST_3094,8,41.32,41.32,0
CUST_3094,9,30.83,30.83,0
CUST_3094,10,37.7,37.7,0
CUST_3094,11,36.82,36.82,0
CUST_3094,12,32.27,32.27,0
CUST_3095,1,117.52,117.52,0
CUST_3095,2,119.0,116.2,0
CUST_3095,3,110.32,110.32,0
CUST_3095,4,117.36,117.36,0
CUST_3095,5,113.92,113.92,0
CUST_3095,6,113.85,113.85,0
CUST_3095,7,109.34,109.34,0
CUST_3095,8,112.47,110.98,0
CUST_3095,9,118.03,118.03,0
CUST_3095,10,114.99,114.99,0
CUST_3095,11,115.51,115.51,0
CUST_3095,12,117.63,117.63,0
CUST_3096,1,68.5,68.5,0
CUST_3096,2,61.19,61.19,0
CUST_3096,3,71.62,51.97,0
CUST_3096,4,70.02,70.02,0
CUST_3096,5,57.02,57.02,0
CUST_3096,6,69.46,69.46,0
CUST_3096,7,60.12,60.12,0
CUST_3096,8,71.25,71.25,0
CUST_3096,9,69.06,69.06,0
CUST_3096,10,60.29,56.04,1
CUST_3096,11,57.03,57.03,0
CUST_3096,12,67.29,64.9,4
CUST_3097,1,111.69,111.69,0
CUST_3097,2,113.51,113.51,0
CUST_3097,3,112.74,109.35,4
CUST_3097,4,110.41,110.41,0
CUST_3097,5,109.49,109.49,0
CUST_3097,6,119.55,119.55,0
CUST_3097,7,116.28,116.28,0
CUST_3097,8,119.39,119.39,0
CUST_3097,9,110.96,110.96,0
CUST_3097,10,119.8,111.4,1
CUST_3097,11,118.78,118.78,0
CUST_3097,12,118.08,108.75,2
CUST_3098,1,57.38,57.38,0
CUST_3098,2,66.66,66.66,0
CUST_3098,3,62.93,62.93,0
CUST_3098,4,67.34,60.81,7
CUST_3098,5,63.9,63.9,0
CUST_3098,6,67.42,67.42,0
CUST_3098,7,57.76,57.76,0
CUST_3098,8,57.03,40.21,5
CUST_3098,9,58.17,58.17,0
CUST_3098,10,68.42,68.42,0
CUST_3098,11,67.53,67.53,0
CUST_3098,12,56.96,56.96,0
CUST_3099,1,45.13,45.13,0
CUST_3099,2,50.56,37.55,4
CUST_3099,3,49.61,49.61,0
CUST_3099,4,46.11,46.11,0
CUST_3099,5,55.21,55.21,0
CUST_3099,6,47.76,41.49,2
CUST_3099,7,55.03,55.03,0
CUST_3099,8,55.68,55.68,0
CUST_3099,9,56.38,56.38,0
CUST_3099,10,53.26,45.56,5
CUST_3099,11,55.18,55.18,0
CUST_3099,12,53.08,53.08,0
CUST_3100,1,124.71,124.71,0
CUST_3100,2,124.19,124.19,0
CUST_3100,3,115.86,115.86,0
CUST_3100,4,127.13,127.13,0
CUST_3100,5,119.13,119.13,0
CUST_3100,6,123.15,123.15,0
CUST_3100,7,125.94,125.94,0
CUST_3100,8,123.79,123.79,0
CUST_3100,9,121.44,121.44,0
CUST_3100,10,116.0,98.14,3
CUST_3100,11,126.75,126.75,0
CUST_3100,12,127.24,112.53,2
CUST_3101,1,89.37,89.37,0
CUST_3101,2,83.24,83.24,0
CUST_3101,3,96.78,96.78,0
CUST_3101,4,94.42,94.42,0
CUST_3101,5,85.63,85.63,0
CUST_3101,6,84.53,84.53,0
CUST_3101,7,95.08,95.08,0
CUST_3101,8,88.01,83.78,0
CUST_3101,9,83.04,66.42,4
CUST_3101,10,92.37,92.37,0
CUST_3101,11,93.9,93.9,0
CUST_3101,12,88.79,80.68,6
CUST_3102,1,75.4,75.4,0
CUST_3102,2,82.22,82.22,0
CUST_3102,3,76.42,76.42,0
CUST_3102,4,77.59,77.59,0
CUST_3102,5,70.82,70.82,0
CUST_3102,6,80.13,69.61,1
CUST_3102,7,83.02,83.02,0
CUST_3102,8,74.79,69.91,1
CUST_3102,9,82.38,82.38,0
CUST_3102,10,79.02,79.02,0
CUST_3102,11,72.4,72.4,0
CUST_3102,12,81.14,81.14,0
CUST_3103,1,98.86,98.13,0
CUST_3103,2,107.45,107.45,0
CUST_3103,3,108.82,106.76,5
CUST_3103,4,100.56,86.77,3
CUST_3103,5,96.98,96.98,0
CUST_3103,6,97.64,97.64,0
CUST_3103,7,100.16,100.16,0
CUST_3103,8,108.58,108.58,0
CUST_3103,9,108.28,108.28,0
CUST_3103,10,103.43,103.43,0
CUST_3103,11,100.31,97.26,5
CUST_3103,12,104.52,104.52,0
CUST_3104,1,50.54,50.54,0
CUST_3104,2,44.69,44.69,0
CUST_3104,3,53.44,53.44,0
CUST_3104,4,46.06,46.06,0
CUST_3104,5,53.37,53.37,0
CUST_3104,6,52.45,52.45,0
CUST_3104,7,52.26,45.6,0
CUST_3104,8,54.12,46.07,3
CUST_3104,9,49.23,49.23,0
CUST_3104,10,53.73,53.73,0
CUST_3104,11,44.2,44.2,0
CUST_3104,12,45.59,45.59,0
CUST_3105,1,118.13,118.13,0
CUST_3105,2,114.0,114.0,0
CUST_3105,3,111.57,111.57,0
CUST_3105,4,119.26,119.26,0
CUST_3105,5,111.12,111.12,0
CUST_3105,6,110.28,110.28,0
CUST_3105,7,112.11,112.11,0
CUST_3105,8,117.47,117.47,0
CUST_3105,9,109.3,109.3,0
CUST_3105,10,114.4,114.4,0
CUST_3105,11,120.15,120.15,0
CUST_3105,12,119.48,117.92,3
CUST_3106,1,102.3,102.3,0
CUST_3106,2,113.04,107.4,4
CUST_3106,3,107.09,107.09,0
CUST_3106,4,102.23,102.23,0
CUST_3106,5,115.12,106.95,3
CUST_3106,6,111.92,102.45,2
CUST_3106,7,115.15,115.15,0
CUST_3106,8,104.6,104.6,0
CUST_3106,9,113.53,102.44,2
CUST_3106,10,115.32,115.32,0
CUST_3106,11,107.35,107.35,0
CUST_3106,12,103.19,103.19,0
CUST_3107,1,80.19,80.19,0
CUST_3107,2,86.8,86.8,0
CUST_3107,3,77.03,77.03,0
CUST_3107,4,80.51,80.51,0
CUST_3107,5,83.74,83.74,0
CUST_3107,6,79.5,79.5,0
CUST_3107,7,85.58,85.58,0
CUST_3107,8,80.55,80.55,0
CUST_3107,9,87.57,87.57,0
CUST_3107,10,84.24,84.24,0
CUST_3107,11,80.64,65.27,0
CUST_3107,12,89.66,89.66,0
CUST_3108,1,36.7,36.7,0
CUST_3108,2,36.45,36.45,0
CUST_3108,3,33.91,33.91,0
CUST_3108,4,46.39,46.39,0
CUST_3108,5,47.55,47.55,0
CUST_3108,6,36.45,36.45,0
CUST_3108,7,37.67,37.67,0
CUST_3108,8,39.27,25.53,2
CUST_3108,9,43.43,43.43,0
CUST_3108,10,47.45,47.45,0
CUST_3108,11,36.95,36.95,0
CUST_3108,12,41.0,37.74,4
CUST_3109,1,92.03,92.03,0
CUST_3109,2,87.83,87.83,0
CUST_3109,3,94.58,94.58,0
CUST_3109,4,89.0,80.34,6
CUST_3109,5,95.82,86.62,3
CUST_3109,6,94.64,94.64,0
CUST_3109,7,90.54,84.41,7
CUST_3109,8,96.13,96.13,0
CUST_3109,9,96.88,88.6,3
CUST_3109,10,88.48,78.81,1
CUST_3109,11,85.04,85.04,0
CUST_3109,12,88.74,88.74,0
CUST_3110,1,73.81,73.81,0
CUST_3110,2,70.22,70.22,0
CUST_3110,3,71.24,71.24,0
CUST_3110,4,73.01,72.61,1
CUST_3110,5,82.97,82.97,0
CUST_3110,6,77.01,77.01,0
CUST_3110,7,76.36,61.71,2
CUST_3110,8,80.81,74.29,3
CUST_3110,9,81.48,81.48,0
CUST_3110,10,69.95,69.95,0
CUST_3110,11,83.3,83.3,0
CUST_3110,12,74.88,74.88,0
CUST_3111,1,88.0,70.29,1
CUST_3111,2,88.05,88.05,0
CUST_3111,3,96.12,96.12,0
CUST_3111,4,83.84,83.84,0
CUST_3111,5,84.02,84.02,0
CUST_3111,6,84.73,84.73,0
CUST_3111,7,93.83,89.35,2
